map_uid;login;ubiname;team;position;round;total_points;score;checkpoints;end_match;time
vjyNNUu997cC5PW8e3x7Y9RsAF0;N9Gp-WAKQWWEBi0AG63oGQ;Yann.TM;\N;30;2;560;50345;2849,7719,10266,14932,20232,23809,30708,38021,44921,50345;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;GQtdsnUoQd6OWMKYxx6LlQ;Ab3LoRtEpik;\N;31;2;560;50672;2879,7816,10486,15107,20878,25056,31264,38224,45131,50672;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;3q2MNAJISh6g6O2zCeJ2NA;LeftIsFaster;\N;32;2;553;49651;2854,7812,10461,15138,20733,24453,30652,37119,43858,49651;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;g_G0KxcRTYm3Z5Skmv07Dg;z7on;\N;33;2;553;54848;2853,8106,11284,15778,21522,25201,36026,42427,49437,54848;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;t5IlapErRhyfjWYqBAoVzg;Karlukki;\N;34;2;546;49848;2853,7964,10590,15138,20508,24063,30946,37753,44417,49848;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;qmZlwJ84TIWLyZtTG0kL1g;DingDingDingTM;\N;35;2;545;59948;2867,8262,11036,16014,21837,25451,33691,47259,54357,59948;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;UcES0KWiTB6NUFJBFp6qFw;singerous.;\N;36;2;543;53964;2879,7939,10942,16018,21843,25567,33403,40579,47902,53964;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;AwqQ_0eAS1utNp97Bh6woQ;GoldGriot;\N;37;2;540;52988;2933,7836,10525,15214,20659,24312,32298,38738,45581,52988;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;MPvgbR3LT3mw8O7H3iSDVg;Shantiyay;\N;38;2;540;52109;2852,8050,10811,15714,21174,25143,31544,38539,46190,52109;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;gjI4c93_Tseb9YMptdoKkQ;kMercuryTM;\N;39;2;538;50992;2882,7882,10544,15242,21053,24847,31491,38331,45431,50992;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;7XeUEvpHTjaiBvIP0pbi8A;AlgenAnton;\N;40;2;537;52118;2849,8109,10941,15589,20951,24676,31069,39356,46565,52118;0;2025-04-16 18:20:47
